ticker,metric,concept,period_type,start,end,value,unit,fy,fp,form,frame
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2020-12-31,104138000.0,USD,2021.0,FY,10-K,CY2020Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2021-03-31,188524000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2021-06-30,234174000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2021-09-30,215645000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2021-12-31,222753000.0,USD,2022.0,FY,10-K,CY2021Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2022-03-31,228133000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2022-06-30,225856000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2022-09-30,153405000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2022-12-31,168732000.0,USD,2023.0,FY,10-K,CY2022Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-03-31,189167000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-06-30,144036000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-09-30,168796000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-12-31,164009000.0,USD,2024.0,FY,10-K,CY2023Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-03-31,219305000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-06-30,208560000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-09-30,203728000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-12-31,168770000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-03-31,243645000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-06-30,209880000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-09-30,218949000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-12-31,197225000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2026-03-31,268867000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2026-06-30,216092000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2018-12-31,117890000.0,USD,2021.0,FY,10-K,CY2018Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2019-12-31,182275000.0,USD,2021.0,FY,10-K,CY2019Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-03-31,148784000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-06-30,166847000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-09-30,246389000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-12-31,233725000.0,USD,2021.0,FY,10-K,CY2020Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-03-31,659688000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-06-30,664324000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-09-30,601651000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-12-31,565994000.0,USD,2022.0,FY,10-K,CY2021Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-03-31,543249000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-06-30,303942000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-09-30,294775000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-12-31,280752000.0,USD,2023.0,FY,10-K,CY2022Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-03-31,317149000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-06-30,271947000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-09-30,226236000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-12-31,182571000.0,USD,2024.0,FY,10-K,CY2023Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-03-31,209845000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-06-30,214972000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-09-30,252524000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-12-31,224065000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-03-31,291885000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-06-30,258365000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-09-30,265343000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-12-31,271497000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2026-03-31,340970000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2026-06-30,242259000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2018-12-31,-41165000.0,USD,2021.0,FY,10-K,CY2018Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2019-12-31,-106142000.0,USD,2022.0,FY,10-K,CY2019Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2020-03-31,-131488000.0,USD,2021.0,Q2,10-Q,CY2020Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2020-06-30,-134755000.0,USD,2021.0,Q3,10-Q,CY2020Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2020-09-30,-130434000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2020-12-31,-139692000.0,USD,2023.0,FY,10-K,CY2020Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2021-03-31,597749000.0,USD,2022.0,Q2,10-Q,CY2021Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2021-06-30,592002000.0,USD,2022.0,Q3,10-Q,CY2021Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2021-09-30,576051000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2021-12-31,556097000.0,USD,2024.0,FY,10-K,CY2021Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2022-03-31,533622000.0,USD,2023.0,Q2,10-Q,CY2022Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2022-06-30,515665000.0,USD,2023.0,Q3,10-Q,CY2022Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2022-09-30,498738000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2022-12-31,485724000.0,USD,2025.0,FY,10-K,CY2022Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2023-03-31,480906000.0,USD,2024.0,Q2,10-Q,CY2023Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2023-06-30,476169000.0,USD,2024.0,Q3,10-Q,CY2023Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2023-09-30,467098000.0,USD,2024.0,Q3,10-Q,CY2023Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2023-12-31,456528000.0,USD,2025.0,FY,10-K,CY2023Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2024-03-31,458279000.0,USD,2025.0,Q2,10-Q,CY2024Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2024-06-30,457617000.0,USD,2025.0,Q3,10-Q,CY2024Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2024-09-30,456212000.0,USD,2025.0,Q3,10-Q,CY2024Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2024-12-31,440004000.0,USD,2026.0,Q2,10-Q,CY2024Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2025-03-31,439570000.0,USD,2026.0,Q2,10-Q,CY2025Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2025-06-30,448783000.0,USD,2026.0,Q2,10-Q,CY2025Q2I
ACVA,equity,StockholdersEquity,INSTANT,,2025-09-30,434450000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,equity,StockholdersEquity,INSTANT,,2025-12-31,429683000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,equity,StockholdersEquity,INSTANT,,2026-03-31,430924000.0,USD,2026.0,Q2,10-Q,CY2026Q1I
ACVA,equity,StockholdersEquity,INSTANT,,2026-06-30,389891000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,goodwill,Goodwill,INSTANT,,2019-12-31,16070000.0,USD,2021.0,FY,10-K,CY2019Q4I
ACVA,goodwill,Goodwill,INSTANT,,2020-12-31,21820000.0,USD,2022.0,FY,10-K,CY2020Q4I
ACVA,goodwill,Goodwill,INSTANT,,2021-03-31,21820000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,goodwill,Goodwill,INSTANT,,2021-06-30,21820000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,goodwill,Goodwill,INSTANT,,2021-09-30,69938000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,goodwill,Goodwill,INSTANT,,2021-12-31,78839000.0,USD,2023.0,FY,10-K,CY2021Q4I
ACVA,goodwill,Goodwill,INSTANT,,2022-03-31,97388000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,goodwill,Goodwill,INSTANT,,2022-06-30,90681000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,goodwill,Goodwill,INSTANT,,2022-09-30,89893000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,goodwill,Goodwill,INSTANT,,2022-12-31,91755000.0,USD,2024.0,FY,10-K,CY2022Q4I
ACVA,goodwill,Goodwill,INSTANT,,2023-03-31,91995000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,goodwill,Goodwill,INSTANT,,2023-06-30,96847000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,goodwill,Goodwill,INSTANT,,2023-09-30,117830000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,goodwill,Goodwill,INSTANT,,2023-12-31,103379000.0,USD,2025.0,FY,10-K,CY2023Q4I
ACVA,goodwill,Goodwill,INSTANT,,2024-03-31,169305000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,goodwill,Goodwill,INSTANT,,2024-06-30,175883000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,goodwill,Goodwill,INSTANT,,2024-09-30,177899000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,goodwill,Goodwill,INSTANT,,2024-12-31,180478000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,goodwill,Goodwill,INSTANT,,2025-03-31,181431000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,goodwill,Goodwill,INSTANT,,2025-06-30,183676000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,goodwill,Goodwill,INSTANT,,2025-09-30,183748000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,goodwill,Goodwill,INSTANT,,2025-12-31,183725000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,goodwill,Goodwill,INSTANT,,2026-03-31,183052000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,goodwill,Goodwill,INSTANT,,2026-06-30,182875000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-12-31,4912000.0,USD,2021.0,FY,10-K,CY2020Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-03-31,5499000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-06-30,5328000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-09-30,5162000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-12-31,4916000.0,USD,2022.0,FY,10-K,CY2021Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-03-31,5579000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-06-30,5620000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-09-30,5784000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-12-31,5710000.0,USD,2023.0,FY,10-K,CY2022Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-03-31,5558000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-06-30,5518000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-09-30,5167000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-12-31,4918000.0,USD,2024.0,FY,10-K,CY2023Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-03-31,7903000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-06-30,7491000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-09-30,7932000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-12-31,7625000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-03-31,8468000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-06-30,10135000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-09-30,11739000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-12-31,12852000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-03-31,13654000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-06-30,14358000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,total_assets,Assets,INSTANT,,2020-12-31,404550000.0,USD,2021.0,FY,10-K,CY2020Q4I
ACVA,total_assets,Assets,INSTANT,,2021-03-31,927849000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,total_assets,Assets,INSTANT,,2021-06-30,988953000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,total_assets,Assets,INSTANT,,2021-09-30,980260000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,total_assets,Assets,INSTANT,,2021-12-31,982960000.0,USD,2022.0,FY,10-K,CY2021Q4I
ACVA,total_assets,Assets,INSTANT,,2022-03-31,1019344000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,total_assets,Assets,INSTANT,,2022-06-30,977453000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,total_assets,Assets,INSTANT,,2022-09-30,899874000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,total_assets,Assets,INSTANT,,2022-12-31,914922000.0,USD,2023.0,FY,10-K,CY2022Q4I
ACVA,total_assets,Assets,INSTANT,,2023-03-31,995147000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,total_assets,Assets,INSTANT,,2023-06-30,936417000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,total_assets,Assets,INSTANT,,2023-09-30,959084000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,total_assets,Assets,INSTANT,,2023-12-31,922924000.0,USD,2024.0,FY,10-K,CY2023Q4I
ACVA,total_assets,Assets,INSTANT,,2024-03-31,1044652000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,total_assets,Assets,INSTANT,,2024-06-30,1010847000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,total_assets,Assets,INSTANT,,2024-09-30,1034353000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,total_assets,Assets,INSTANT,,2024-12-31,984149000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,total_assets,Assets,INSTANT,,2025-03-31,1152339000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,total_assets,Assets,INSTANT,,2025-06-30,1138273000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,total_assets,Assets,INSTANT,,2025-09-30,1166496000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,total_assets,Assets,INSTANT,,2025-12-31,1085611000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,total_assets,Assets,INSTANT,,2026-03-31,1235381000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,total_assets,Assets,INSTANT,,2026-06-30,1079359000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2020-12-31,177910000.0,USD,2021.0,FY,10-K,CY2020Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2021-03-31,330100000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2021-06-30,396951000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2021-09-30,404209000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
ACVA,total_liabilities,Liabilities,INSTANT,,2021-12-31,426863000.0,USD,2022.0,FY,10-K,CY2021Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2022-03-31,485722000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2022-06-30,461788000.0,USD,2022.0,Q2,10-Q,CY2022Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2022-09-30,401136000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
ACVA,total_liabilities,Liabilities,INSTANT,,2022-12-31,429198000.0,USD,2023.0,FY,10-K,CY2022Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2023-03-31,514241000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2023-06-30,460248000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2023-09-30,491986000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
ACVA,total_liabilities,Liabilities,INSTANT,,2023-12-31,466396000.0,USD,2024.0,FY,10-K,CY2023Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2024-03-31,586373000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2024-06-30,553230000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2024-09-30,578141000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
ACVA,total_liabilities,Liabilities,INSTANT,,2024-12-31,544145000.0,USD,2025.0,FY,10-K,CY2024Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2025-03-31,712769000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2025-06-30,689490000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
ACVA,total_liabilities,Liabilities,INSTANT,,2025-09-30,732046000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
ACVA,total_liabilities,Liabilities,INSTANT,,2025-12-31,655928000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
ACVA,total_liabilities,Liabilities,INSTANT,,2026-03-31,804457000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
ACVA,total_liabilities,Liabilities,INSTANT,,2026-06-30,689468000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2010-07-31,109061000.0,USD,2011.0,FY,10-K/A,CY2010Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2010-10-31,117032000.0,USD,2011.0,Q1,10-Q,CY2010Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2011-01-31,136972000.0,USD,2011.0,Q2,10-Q,CY2010Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2011-04-30,117534000.0,USD,2011.0,Q3,10-Q,CY2011Q1I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2011-07-31,122859000.0,USD,2012.0,FY,10-K,CY2011Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2011-10-31,136284000.0,USD,2012.0,Q1,10-Q,CY2011Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2012-01-31,151903000.0,USD,2012.0,Q2,10-Q,CY2011Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2012-04-30,129335000.0,USD,2012.0,Q3,10-Q,CY2012Q1I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2012-07-31,137900000.0,USD,2013.0,FY,10-K,CY2012Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2012-10-31,149554000.0,USD,2013.0,Q1,10-Q,CY2012Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2013-01-31,198805000.0,USD,2013.0,Q2,10-Q,CY2012Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2013-04-30,164155000.0,USD,2013.0,Q3,10-Q,CY2013Q1I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2013-07-31,182714000.0,USD,2014.0,FY,10-K,CY2013Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2013-10-31,187615000.0,USD,2014.0,Q1,10-Q,CY2013Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2014-01-31,222104000.0,USD,2014.0,Q2,10-Q,CY2013Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2014-04-30,192610000.0,USD,2014.0,Q3,10-Q,CY2014Q1I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2014-07-31,196985000.0,USD,2015.0,FY,10-K,CY2014Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2014-10-31,204810000.0,USD,2015.0,Q1,10-Q,CY2014Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2015-01-31,235477000.0,USD,2015.0,Q2,10-Q,CY2014Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2015-04-30,217003000.0,USD,2015.0,Q3,10-Q,CY2015Q1I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2015-07-31,215696000.0,USD,2016.0,FY,10-K,CY2015Q2I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2015-10-31,231403000.0,USD,2016.0,Q1,10-Q,CY2015Q3I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-01-31,281227000.0,USD,2016.0,Q2,10-Q,CY2015Q4I
CPRT,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-04-30,263292000.0,USD,2016.0,Q3,10-Q,CY2016Q1I
